Indent|Reference|Text|Document|Page|Heading|full_reference|word_count
3|(l)|The initial conversion of Rand to foreign currency for the purchase of Rand denominated instruments issued offshore could be hedged locally, but the subsequent conversion back to Rand to purchase Rand denominated instruments issued offshore constitutes price risk and may be hedged either in the foreign market or on a South African exchange by utilising approved foreign referenced derivative products traded in Rand and issued by a South African exchange.|||False|B.2(H)(vi)(l)|70
3||Institutional investors are permitted to hedge the currency risk in terms of effecting prudential investments offshore (i.e. hedging the anticipated conversion of Rand into foreign currency for transfer offshore in terms of the provisions of section D.1 of the Authorised Dealer Manual). The currency risk of the prudential investment and the currency risk in respect of the repatriation of funds may be hedged. However, the price risk of the underlying prudential investment may be hedged either in the foreign market or on a South African exchange by utilising approved foreign referenced derivative products traded in Rand and issued by a South African exchange.|||False|B.2(H)(vi)(l)|103
3|(m)|Institutional investors must take cognisance that any position held as a result of active currency management transactions, not resulting in the actual pay away or receipt of currency (i.e. the  ‘in-between trades') is regarded as foreign currency exposure and must accordingly be marked off against the prudential limit as well as being accounted for in the quarterly asset allocation reports.|||False|B.2(H)(vi)(m)|60
3|(n)|No transfers may be effected in respect of costs related to prudential investments, foreign held assets and liabilities by institutional investors, without prior reference to the Financial Surveillance Department.|||False|B.2(H)(vi)(n)|29
3|(o)|Institutional investors may open foreign currency accounts with Authorised Dealers for the purpose of obtaining offshore exposure. These accounts may be funded by either converting Rand to foreign currency or by accepting foreign currency deposits emanating from the disinvestment proceeds of foreign assets. Institutional investors are permitted to retain funds in the foreign currency accounts without the obligation to convert these funds into Rand, provided the account balances form part of the prudential limit and are reflected in the quarterly asset allocation reports.|||False|B.2(H)(vi)(o)|83
3|(p)|Refer to section A.3(E)(vi) of the Authorised Dealer Manual with regard to South African institutional investors entering into Rand transactions with residents of other CMA countries.|||False|B.2(H)(vi)(p)|26
3|(q)|Should an institutional investor exceed the prudential limit, no further funds may be transferred abroad or foreign classified investments made either directly or indirectly.|||False|B.2(H)(vi)(q)|24
2|(vii)|Reporting requirements for institutional investors|||True|B.2(H)(vii)|5
3|(a)|Quarterly asset allocation reports|||False|B.2(H)(vii)(a)|4
4|(aa)|The quarterly asset allocation reports provide the primary mechanism for monitoring compliance with the prudential limit. This supports a system of prudential regulation of foreign exposures and provides consistent, industry-wide statistics on the foreign diversification levels for all types of institutional investors.|||False|B.2(H)(vii)(a)(aa)|42
4|(bb)|All quarterly asset allocation reports must be submitted within two months of the end of the calendar quarter to the Financial Surveillance Department either through an Authorised Dealer or via bulk or single direct reporting, irrespective of whether the institutional investor has offshore exposure.|||False|B.2(H)(vii)(a)(bb)|44
4|(cc)|In reporting on asset allocations, the ‘look-through' principle is applied to investments in collective investment schemes, life insurance policies and other investment products. This principle ensures the consistent classification of foreign exposure, whether acquired directly in foreign currency or indirectly through a domestic intermediary. For instance, a pension fund holding foreign equities through a collective investment scheme registered locally should record such an investment as a Rand denominated foreign asset.|||False|B.2(H)(vii)(a)(cc)|70
4|(dd)|Managing institutions that manage assets on behalf of other institutional investors are required to report the asset allocation of such funds or policies to the originating institution as at the end of each calendar quarter within 15 working days of each calendar quarter end. This information is necessary to enable the originating institution to ‘look-through' to the underlying assets in compiling its quarterly reports.|||False|B.2(H)(vii)(a)(dd)|64
4|(ee)|Managing institutions are required to provide, as part of its quarterly asset allocation report, an updated list of all their current institutional investors registered with the Financial Surveillance Department.|||False|B.2(H)(vii)(a)(ee)|29
4|(ff)|Life insurers, CIS managers and discretionary financial services providers, are required to submit quarterly asset allocation reports of their asset holdings according to the major asset classes as at the end of each calendar quarter. The quarterly report needs to reflect the allocation of retail assets and institutional assets under management, separately.|||False|B.2(H)(vii)(a)(ff)|52
4|(gg)|In the case of pension funds, the section 13B administrators, i.e. pension fund administrators as appointed in terms of section 13B of the Pension Funds Act, must submit quarterly asset allocation reports for each fund under their administration, unless otherwise instructed by the pension fund. The quarterly report relates to the allocation of total assets of the respective pension fund.|||False|B.2(H)(vii)(a)(gg)|60
4|(hh)|Section 13B administrators are required to submit via sarbportfolio@resbank.co.za within two months of the end of the calendar quarter to the Financial Surveillance Department, a list of all pension funds under administration, clearly indicating clients onboarded or where mandates have been terminated as well as the status of all other remaining pension funds under administration for the quarter under review.|||False|B.2(H)(vii)(a)(hh)|60
4|(ii)|In cases where the prudential limit has been exceeded, the institutional investor must as part of the quarterly asset allocation report provide:|||False|B.2(H)(vii)(a)(ii)|22
5|(1)|an explanation for the over-exposure; and|||False|B.2(H)(vii)(a)(ii)(1)|6
5|(2)|a clear indication of how and by when they intend to adjust the foreign exposure to fall within the applicable limit. See (vi)(r) above regarding further offshore investments if an institutional investor has exceeded the prudential limit.|||False|B.2(H)(vii)(a)(ii)(2)|37
4|(jj)|An institutional investor has discharged its reporting obligation once the quarterly asset allocation report has been accepted (not acknowledged) by the Financial Surveillance Department.|||False|B.2(H)(vii)(a)(jj)|24
3|(b)|Audit reports|||False|B.2(H)(vii)(b)|2
4|(aa)|An institutional investor, with total portfolio assets at fair value in excess of R6 million, directly or indirectly, will also be required as part of its financial year-end audit to obtain an audit report from its external auditors assessing the institutional investor's quarterly asset allocation reports.|||False|B.2(H)(vii)(b)(aa)|46
4|(bb)|The audit reports must be submitted to the Financial Surveillance Department within a maximum period of six months after its financial year-end either through the institutional investor's Authorised Dealer or by sending an email to sarbportfolio@resbank.co.za.|||False|B.2(H)(vii)(b)(bb)|36
4|(cc)|The formats of the audit reports may be downloaded from the South African Reserve Bank's website: www.resbank.co.za, by following the links: Financial Surveillance>Institutional-Investors>audit report.|||False|B.2(H)(vii)(b)(cc)|24
